sp_id,product_id,seller_id,title,content,rating,customer_id,created_at
59357710,125240682,1,Cực kì hài lòng,"Đóng gói hàng chắc chắn, được bọc trong 1 lớp ni lông chống sốc & thùng giấy ở ngoài. Sản phẩm của Downy thì yên tâm về chất lượng rồi. Mua ngay đợt giảm giá nữa, rất đáng tiền!",5,14930086,1635540265
59357710,125240682,1,Cực kì hài lòng,"xả thơm là phụ, mua hàng để được nhận quà mới là lý do để tôi chốt đơn. giá rẻ hơn mua offline bên ngoài, còn được tặng chảo với túi xả nữa. 5sao.",5,42298,1654687783
59357710,125240682,1,Cực kì hài lòng,"giao hàng nhanh, đã dùng sản phẩm này nhiều rồi,đóng gói cẩn thận",5,13555761,1635312651
59357710,125240682,1,Cực kì hài lòng,tiki đóng gói hàng kĩ. lúc nhận khưi hàng thì túi xả đúng loại mình đặt trong đơn. mở ra xài thử khá thơm nha. loại này thì bao thơm,5,5548976,1631201230
59357710,125240682,1,Cực kì hài lòng,hài lòng,5,17889859,1635090842
59357710,125240682,1,Cực kì hài lòng,"Đóng gói cẩn thận, sạch sẽ, để xài thử xem mùi hương thế nào sẽ quay lại đanh giá tiếp",5,15788003,1654732121
59357710,125240682,1,Cực kì hài lòng,"Giao hàng nhanh, shipper thân thiên, đóng gói cẩn thân, giá rẻ hơn ngoài siêu thị lại free ship nữa",5,1684401,1652657350
59357710,125240682,1,Cực kì hài lòng,"Downy thì ko phải nói rồi, mùi thơm dễ chịu, giặt từ tối để đồ trong máy tới sáng mới phơi mùi vẫn thơm nhẹ nhàng. mua trên Tiki giá tốt, ship free, lại còn đc tặng mẫu thử nước xả nữa",5,7877621,1628129844
59357710,125240682,1,Cực kì hài lòng,"Nhận hàng ưng ý, giao hàng nhanh, miễn ship, nên thích mua đồ của shop. Sẽ ủng hộ shop dài dài mình thường xuyên mua tả quần của shop. Chúc shop mua may bán đắt nhé.",5,15178110,1646114375
59357710,125240682,1,Cực kì hài lòng,"Chất lượng sản phẩm tốt phù hợp với giá thành của sản phẩm, thời gian giao hàng nhanh, đóng gói sản phẩm rất cẩn thận và chắc chắn, Sẽ tiếp tục ủng hộ",5,1834397,1608185540
59357710,125240682,1,Cực kì hài lòng,Giao nhanh sản phẩm đúng,5,15788003,1654747268
59357710,125240682,1,Cực kì hài lòng,"Giao hàng đúng hẹn và đóng gói ổn. Nước xả vải chưa dùng nhưng đợt vừa rồi giảm giá rẻ hơn ngoài nhiều luôn á mọi người, xài thêm mã giảm giá cho ví điện tử nữa",5,5129321,1635398229
59357710,125240682,1,Cực kì hài lòng,"Sản phẩm chất lượng, shop tư vấn nhiệt tình, đóng gói cẩn thận và giao hàng nhanh chóng, shipper cũng rất chu đáo và dễ thương. Cám ơn nhiều lắm nhé!",5,11465255,1647884020
59357710,125240682,1,Cực kì hài lòng,Hàng chất lượng …. 5/5,5,11928167,1650190401
59357710,125240682,1,Cực kì hài lòng,,5,980407,1624079234
59357710,125240682,1,Cực kì hài lòng,sản phẩm tốt,5,11742907,1651897137
59357710,125240682,1,Cực kì hài lòng,"sản phẩm đóng gói chắc chắn, có vẻ tốt nhưng bao bì màu sắc ko đc đậm bằng cái 2.2l, mùi thấy ko thơm bằng sao ấy. là đợt sau nên vậy ah 
giao hàng rất là nhanh, ko phải HCM thì 1 ngày cũng có thể nhận đc hàng",5,1341195,1637422919
59357710,125240682,1,Cực kì hài lòng,"Sản phẩm tốt , giao hàng nhanh , mình mua mấy lần trên tiki rồi đều rất ưng về sản phẩm",5,22121259,1676284033
59357710,125240682,1,Cực kì hài lòng,"sản phẩm mới nhận, hình ảnh vừa chụp nóng hổi cho anh e xem, để dùng xem sao,cách phục vụ cho 5 sao , cảm ơn tiki trợ giá vận chuyển nhanh vừa hôm trc sau nhận đc luôn",5,7478764,1626788906
59357710,125240682,1,Cực kì hài lòng,"Giá cạnh tranh. Giao hàng lần này hơi chậm hơn lịch Tiki thông báo, phải liên hệ 2 lần mới được. Chất lượng thì shop mall nên không bàn cãi.",5,25172397,1642293174
59357710,125240682,1,Cực kì hài lòng,"Giao hàng nhanh, đóng gói cẩn thận, chất lượng tốt. Sẽ mua thêm nhiều sản phẩm của shop để ủng hộ.",5,6466349,1664283650
59357710,125240682,1,Cực kì hài lòng,"Giao hàng nhanh, đóng gói cẩn thận, chất lượng tốt. Sẽ mua thêm nhiều sản phẩm của shop để ủng hộ.",5,6466349,1664283660
59357710,125240682,1,Cực kì hài lòng,"Sản phẩm được đóng gói cẩn thận, không bị cấn móp hay rách hộp. Tôi rất hài lòng và sẽ tiếp tục ủng hộ.",5,16754605,1658034923
59357710,125240682,1,Cực kì hài lòng,"mua 2 túi đc tặng thố thủy tinh, đến nơi thùng hàng sắp bung bét luôn, may thủy tinh k sao nhưng mà sản phẩm bị lỗi, đáy bị gợn sóng biển haha huhu
k bik b nào như mình k
nc xả túi 3L ok , thơm thì khỏi bàn rùi.",5,112404,1635131308
59357710,125240682,1,Cực kì hài lòng,bao bì ok nhé. Chưa dùng nên không nhận xét về chất lượng được. Mùi thơm thì tùy cảm nhận từng cá nhân,5,12929204,1623934264
59357710,125240682,1,Cực kì hài lòng,Nước xả vải loại này mình chưa dùng tới hy vọng là sẽ không làm mình thất vọng.,5,13547032,1637807585
